"Title","Mathematics attainments for children aged 5 to 7 by ethnicity and area"
"Location","England"
"Time period","2015/16"
"Data source","Key stage 1 statistics https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2016"
"Source","https://www.ethnicityfactsandfigures.digitalbeta.org.uk"

"Region","Local Authority","LA Code","Ethnicity","Ethnicity type","Gender","Gender_type","Value"
"Yorkshire and The Humber","North East Lincolnshire","E06000012","Chinese","ONS 5","All","All/Boys/Girls","100"
"Yorkshire and The Humber","North Lincolnshire","E06000013","Chinese","ONS 5","All","All/Boys/Girls","!"
"Yorkshire and The Humber","North Yorkshire","E10000023","Chinese","ONS 5","All","All/Boys/Girls","82"
"Yorkshire and The Humber","Rotherham","E08000018","Chinese","ONS 5","All","All/Boys/Girls","73"
"Yorkshire and The Humber","Sheffield","E08000019","Chinese","ONS 5","All","All/Boys/Girls","91"
"Yorkshire and The Humber","Wakefield","E08000036","Chinese","ONS 5","All","All/Boys/Girls","!"
"Yorkshire and The Humber","York","E06000014","Chinese","ONS 5","All","All/Boys/Girls","!"
"East Midlands","Derby","E06000015","Chinese","ONS 5","All","All/Boys/Girls","!"
"East Midlands","Derbyshire","E10000007","Chinese","ONS 5","All","All/Boys/Girls","82"
"East Midlands","Leicester","E06000016","Chinese","ONS 5","All","All/Boys/Girls","!"
"East Midlands","Leicestershire","E10000018","Chinese","ONS 5","All","All/Boys/Girls","83"
"East Midlands","Lincolnshire","E10000019","Chinese","ONS 5","All","All/Boys/Girls","!"
"East Midlands","Northamptonshire","E10000021","Chinese","ONS 5","All","All/Boys/Girls","!"
"East Midlands","Nottingham","E06000018","Chinese","ONS 5","All","All/Boys/Girls","!"
"East Midlands","Nottinghamshire","E10000024","Chinese","ONS 5","All","All/Boys/Girls","89"
"East Midlands","Rutland","E06000017","Chinese","ONS 5","All","All/Boys/Girls","!"
"West Midlands","Birmingham","E08000025","Chinese","ONS 5","All","All/Boys/Girls","92"
"West Midlands","Coventry","E08000026","Chinese","ONS 5","All","All/Boys/Girls","!"
"West Midlands","Dudley","E08000027","Chinese","ONS 5","All","All/Boys/Girls","!"
"West Midlands","Herefordshire, County of","E06000019","Chinese","ONS 5","All","All/Boys/Girls","!"
"West Midlands","Sandwell","E08000028","Chinese","ONS 5","All","All/Boys/Girls","!"
"West Midlands","Shropshire","E06000051","Chinese","ONS 5","All","All/Boys/Girls","100"
"West Midlands","Solihull","E08000029","Chinese","ONS 5","All","All/Boys/Girls","!"
"West Midlands","Staffordshire","E10000028","Chinese","ONS 5","All","All/Boys/Girls","!"
"West Midlands","Stoke-on-Trent","E06000021","Chinese","ONS 5","All","All/Boys/Girls","!"
"West Midlands","Telford and Wrekin","E06000020","Chinese","ONS 5","All","All/Boys/Girls","100"
"West Midlands","Walsall","E08000030","Chinese","ONS 5","All","All/Boys/Girls","!"
"West Midlands","Warwickshire","E10000031","Chinese","ONS 5","All","All/Boys/Girls","!"
"West Midlands","Wolverhampton","E08000031","Chinese","ONS 5","All","All/Boys/Girls","!"
"West Midlands","Worcestershire","E10000034","Chinese","ONS 5","All","All/Boys/Girls","78"
"East","Bedford","E06000055","Chinese","ONS 5","All","All/Boys/Girls","100"
"East","Cambridgeshire","E10000003","Chinese","ONS 5","All","All/Boys/Girls","91"
"East","Central Bedfordshire","E06000056","Chinese","ONS 5","All","All/Boys/Girls","100"
"East","Essex","E10000012","Chinese","ONS 5","All","All/Boys/Girls","92"
"East","Hertfordshire","E10000015","Chinese","ONS 5","All","All/Boys/Girls","93"
"East","Luton","E06000032","Chinese","ONS 5","All","All/Boys/Girls","58"
"East","Norfolk","E10000020","Chinese","ONS 5","All","All/Boys/Girls","!"
"East","Peterborough","E06000031","Chinese","ONS 5","All","All/Boys/Girls","!"
"East","Southend-on-Sea","E06000033","Chinese","ONS 5","All","All/Boys/Girls","100"
"East","Suffolk","E10000029","Chinese","ONS 5","All","All/Boys/Girls","100"
"East","Thurrock","E06000034","Chinese","ONS 5","All","All/Boys/Girls","!"
"London","Camden","E09000007","Chinese","ONS 5","All","All/Boys/Girls","76"
"London","City of London","E09000001","Chinese","ONS 5","All","All/Boys/Girls","!"
"London","Hackney","E09000012","Chinese","ONS 5","All","All/Boys/Girls","!"
"London","Hammersmith and Fulham","E09000013","Chinese","ONS 5","All","All/Boys/Girls","100"
"London","Haringey","E09000014","Chinese","ONS 5","All","All/Boys/Girls","!"
"London","Islington","E09000019","Chinese","ONS 5","All","All/Boys/Girls","!"
"London","Kensington and Chelsea","E09000020","Chinese","ONS 5","All","All/Boys/Girls","!"
"London","Lambeth","E09000022","Chinese","ONS 5","All","All/Boys/Girls","88"
"London","Lewisham","E09000023","Chinese","ONS 5","All","All/Boys/Girls","81"
"London","Newham","E09000025","Chinese","ONS 5","All","All/Boys/Girls","!"
"London","Southwark","E09000028","Chinese","ONS 5","All","All/Boys/Girls","90"
"London","Tower Hamlets","E09000030","Chinese","ONS 5","All","All/Boys/Girls","!"
"London","Wandsworth","E09000032","Chinese","ONS 5","All","All/Boys/Girls","88"
"London","Westminster","E09000033","Chinese","ONS 5","All","All/Boys/Girls","100"
"London","Barking and Dagenham","E09000002","Chinese","ONS 5","All","All/Boys/Girls","!"
"London","Barnet","E09000003","Chinese","ONS 5","All","All/Boys/Girls","84"
"London","Bexley","E09000004","Chinese","ONS 5","All","All/Boys/Girls","!"
"London","Brent","E09000005","Chinese","ONS 5","All","All/Boys/Girls","!"
"London","Bromley","E09000006","Chinese","ONS 5","All","All/Boys/Girls","!"
"London","Croydon","E09000008","Chinese","ONS 5","All","All/Boys/Girls","!"
"London","Ealing","E09000009","Chinese","ONS 5","All","All/Boys/Girls","100"
"London","Enfield","E09000010","Chinese","ONS 5","All","All/Boys/Girls","81"
"London","Greenwich","E09000011","Chinese","ONS 5","All","All/Boys/Girls","!"
"London","Harrow","E09000015","Chinese","ONS 5","All","All/Boys/Girls","!"
"London","Havering","E09000016","Chinese","ONS 5","All","All/Boys/Girls","!"
"London","Hillingdon","E09000017","Chinese","ONS 5","All","All/Boys/Girls","!"
"London","Hounslow","E09000018","Chinese","ONS 5","All","All/Boys/Girls","85"
"London","Kingston upon Thames","E09000021","Chinese","ONS 5","All","All/Boys/Girls","86"
"London","Merton","E09000024","Chinese","ONS 5","All","All/Boys/Girls","!"
"London","Redbridge","E09000026","Chinese","ONS 5","All","All/Boys/Girls","!"
"London","Richmond upon Thames","E09000027","Chinese","ONS 5","All","All/Boys/Girls","100"
"London","Sutton","E09000029","Chinese","ONS 5","All","All/Boys/Girls","!"
"London","Waltham Forest","E09000031","Chinese","ONS 5","All","All/Boys/Girls","84"
"South East","Bracknell Forest","E06000036","Chinese","ONS 5","All","All/Boys/Girls","!"
"South East","Brighton and Hove","E06000043","Chinese","ONS 5","All","All/Boys/Girls","!"
"South East","Buckinghamshire","E10000002","Chinese","ONS 5","All","All/Boys/Girls","84"
"South East","East Sussex","E10000011","Chinese","ONS 5","All","All/Boys/Girls","!"
"South East","Hampshire","E10000014","Chinese","ONS 5","All","All/Boys/Girls","88"
"South East","Isle of Wight","E06000046","Chinese","ONS 5","All","All/Boys/Girls","!"
"South East","Kent","E10000016","Chinese","ONS 5","All","All/Boys/Girls","88"
"South East","Medway","E06000035","Chinese","ONS 5","All","All/Boys/Girls","100"
"South East","Milton Keynes","E06000042","Chinese","ONS 5","All","All/Boys/Girls","85"
"South East","Oxfordshire","E10000025","Chinese","ONS 5","All","All/Boys/Girls","91"
"South East","Portsmouth","E06000044","Chinese","ONS 5","All","All/Boys/Girls","100"
"South East","Reading","E06000038","Chinese","ONS 5","All","All/Boys/Girls","100"
"South East","Slough","E06000039","Chinese","ONS 5","All","All/Boys/Girls","!"
"South East","Southampton","E06000045","Chinese","ONS 5","All","All/Boys/Girls","85"
"South East","Surrey","E10000030","Chinese","ONS 5","All","All/Boys/Girls","91"
"South East","West Berkshire","E06000037","Chinese","ONS 5","All","All/Boys/Girls","100"
"South East","West Sussex","E10000032","Chinese","ONS 5","All","All/Boys/Girls","88"
"South East","Windsor and Maidenhead","E06000040","Chinese","ONS 5","All","All/Boys/Girls","!"
"South East","Wokingham","E06000041","Chinese","ONS 5","All","All/Boys/Girls","!"
"South West","Bath and North East Somerset","E06000022","Chinese","ONS 5","All","All/Boys/Girls","100"
"South West","Bournemouth","E06000028","Chinese","ONS 5","All","All/Boys/Girls","!"
"South West","Bristol, City of","E06000023","Chinese","ONS 5","All","All/Boys/Girls","!"
"South West","Cornwall","E06000052","Chinese","ONS 5","All","All/Boys/Girls","100"
"South West","Devon","E10000008","Chinese","ONS 5","All","All/Boys/Girls","!"
"South West","Dorset","E10000009","Chinese","ONS 5","All","All/Boys/Girls","!"
"South West","Gloucestershire","E10000013","Chinese","ONS 5","All","All/Boys/Girls","!"
"South West","Isles of Scilly","E06000053","Chinese","ONS 5","All","All/Boys/Girls","!"
"South West","North Somerset","E06000024","Chinese","ONS 5","All","All/Boys/Girls","!"
"South West","Plymouth","E06000026","Chinese","ONS 5","All","All/Boys/Girls","!"
"South West","Poole","E06000029","Chinese","ONS 5","All","All/Boys/Girls","100"
"South West","Somerset","E10000027","Chinese","ONS 5","All","All/Boys/Girls","67"
"South West","South Gloucestershire","E06000025","Chinese","ONS 5","All","All/Boys/Girls","84"
"South West","Swindon","E06000030","Chinese","ONS 5","All","All/Boys/Girls","!"
"South West","Torbay","E06000027","Chinese","ONS 5","All","All/Boys/Girls","!"
"South West","Wiltshire","E06000054","Chinese","ONS 5","All","All/Boys/Girls","84"
"North East","County Durham","E06000047","All","ONS 5","All","All/Boys/Girls","75"
"North East","Darlington","E06000005","All","ONS 5","All","All/Boys/Girls","75"
"North East","Gateshead","E08000037","All","ONS 5","All","All/Boys/Girls","74"
"North East","Hartlepool","E06000001","All","ONS 5","All","All/Boys/Girls","71"
"North East","Middlesbrough","E06000002","All","ONS 5","All","All/Boys/Girls","65"
"North East","Newcastle upon Tyne","E08000021","All","ONS 5","All","All/Boys/Girls","73"
"North East","North Tyneside","E08000022","All","ONS 5","All","All/Boys/Girls","75"
"North East","Northumberland","E06000057","All","ONS 5","All","All/Boys/Girls","76"
"North East","Redcar and Cleveland","E06000003","All","ONS 5","All","All/Boys/Girls","75"
"North East","South Tyneside","E08000023","All","ONS 5","All","All/Boys/Girls","77"
"North East","Stockton-on-Tees","E06000004","All","ONS 5","All","All/Boys/Girls","76"
"North East","Sunderland","E08000024","All","ONS 5","All","All/Boys/Girls","76"
"North West","Blackburn with Darwen","E06000008","All","ONS 5","All","All/Boys/Girls","74"
"North West","Blackpool","E06000009","All","ONS 5","All","All/Boys/Girls","74"
"North West","Bolton","E08000001","All","ONS 5","All","All/Boys/Girls","72"
"North West","Bury","E08000002","All","ONS 5","All","All/Boys/Girls","71"
"North West","Cheshire East","E06000049","All","ONS 5","All","All/Boys/Girls","71"
"North West","Cheshire West and Chester","E06000050","All","ONS 5","All","All/Boys/Girls","70"
"North West","Cumbria","E10000006","All","ONS 5","All","All/Boys/Girls","67"
"North West","Halton","E06000006","All","ONS 5","All","All/Boys/Girls","64"
"North West","Knowsley","E08000011","All","ONS 5","All","All/Boys/Girls","67"
"North West","Lancashire","E10000017","All","ONS 5","All","All/Boys/Girls","72"
"North West","Liverpool","E08000012","All","ONS 5","All","All/Boys/Girls","62"
"North West","Manchester","E08000003","All","ONS 5","All","All/Boys/Girls","71"
"North West","Oldham","E08000004","All","ONS 5","All","All/Boys/Girls","64"
"North West","Rochdale","E08000005","All","ONS 5","All","All/Boys/Girls","70"
"North West","Salford","E08000006","All","ONS 5","All","All/Boys/Girls","73"
"North West","Sefton","E08000014","All","ONS 5","All","All/Boys/Girls","74"
"North West","St. Helens","E08000013","All","ONS 5","All","All/Boys/Girls","67"
"North West","Stockport","E08000007","All","ONS 5","All","All/Boys/Girls","73"
"North West","Tameside","E08000008","All","ONS 5","All","All/Boys/Girls","70"
"North West","Trafford","E08000009","All","ONS 5","All","All/Boys/Girls","77"
"North West","Warrington","E06000007","All","ONS 5","All","All/Boys/Girls","76"
"North West","Wigan","E08000010","All","ONS 5","All","All/Boys/Girls","73"
"North West","Wirral","E08000015","All","ONS 5","All","All/Boys/Girls","70"
"Yorkshire and The Humber","Barnsley","E08000016","All","ONS 5","All","All/Boys/Girls","71"
"Yorkshire and The Humber","Bradford","E08000032","All","ONS 5","All","All/Boys/Girls","70"
"Yorkshire and The Humber","Calderdale","E08000033","All","ONS 5","All","All/Boys/Girls","65"
"Yorkshire and The Humber","Doncaster","E08000017","All","ONS 5","All","All/Boys/Girls","70"
"Yorkshire and The Humber","East Riding of Yorkshire","E06000011","All","ONS 5","All","All/Boys/Girls","74"
"Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","All","ONS 5","All","All/Boys/Girls","72"
"Yorkshire and The Humber","Kirklees","E08000034","All","ONS 5","All","All/Boys/Girls","70"
"Yorkshire and The Humber","Leeds","E08000035","All","ONS 5","All","All/Boys/Girls","64"
"Yorkshire and The Humber","North East Lincolnshire","E06000012","All","ONS 5","All","All/Boys/Girls","72"
"Yorkshire and The Humber","North Lincolnshire","E06000013","All","ONS 5","All","All/Boys/Girls","77"
"Yorkshire and The Humber","North Yorkshire","E10000023","All","ONS 5","All","All/Boys/Girls","70"
"Yorkshire and The Humber","Rotherham","E08000018","All","ONS 5","All","All/Boys/Girls","71"
"Yorkshire and The Humber","Sheffield","E08000019","All","ONS 5","All","All/Boys/Girls","71"
"Yorkshire and The Humber","Wakefield","E08000036","All","ONS 5","All","All/Boys/Girls","71"
"Yorkshire and The Humber","York","E06000014","All","ONS 5","All","All/Boys/Girls","71"
"East Midlands","Derby","E06000015","All","ONS 5","All","All/Boys/Girls","64"
"East Midlands","Derbyshire","E10000007","All","ONS 5","All","All/Boys/Girls","73"
"East Midlands","Leicester","E06000016","All","ONS 5","All","All/Boys/Girls","66"
"East Midlands","Leicestershire","E10000018","All","ONS 5","All","All/Boys/Girls","72"
"East Midlands","Lincolnshire","E10000019","All","ONS 5","All","All/Boys/Girls","71"
"East Midlands","Northamptonshire","E10000021","All","ONS 5","All","All/Boys/Girls","70"
"East Midlands","Nottingham","E06000018","All","ONS 5","All","All/Boys/Girls","68"
"East Midlands","Nottinghamshire","E10000024","All","ONS 5","All","All/Boys/Girls","71"
"East Midlands","Rutland","E06000017","All","ONS 5","All","All/Boys/Girls","78"
"West Midlands","Birmingham","E08000025","All","ONS 5","All","All/Boys/Girls","67"
"West Midlands","Coventry","E08000026","All","ONS 5","All","All/Boys/Girls","70"
"West Midlands","Dudley","E08000027","All","ONS 5","All","All/Boys/Girls","72"
"West Midlands","Herefordshire, County of","E06000019","All","ONS 5","All","All/Boys/Girls","74"
"West Midlands","Sandwell","E08000028","All","ONS 5","All","All/Boys/Girls","68"
"West Midlands","Shropshire","E06000051","All","ONS 5","All","All/Boys/Girls","69"
"West Midlands","Solihull","E08000029","All","ONS 5","All","All/Boys/Girls","76"
"West Midlands","Staffordshire","E10000028","All","ONS 5","All","All/Boys/Girls","75"
"West Midlands","Stoke-on-Trent","E06000021","All","ONS 5","All","All/Boys/Girls","70"
"West Midlands","Telford and Wrekin","E06000020","All","ONS 5","All","All/Boys/Girls","76"
"West Midlands","Walsall","E08000030","All","ONS 5","All","All/Boys/Girls","71"
"West Midlands","Warwickshire","E10000031","All","ONS 5","All","All/Boys/Girls","74"
"West Midlands","Wolverhampton","E08000031","All","ONS 5","All","All/Boys/Girls","71"
"West Midlands","Worcestershire","E10000034","All","ONS 5","All","All/Boys/Girls","70"
"East","Bedford","E06000055","All","ONS 5","All","All/Boys/Girls","71"
"East","Cambridgeshire","E10000003","All","ONS 5","All","All/Boys/Girls","71"
"East","Central Bedfordshire","E06000056","All","ONS 5","All","All/Boys/Girls","76"
"East","Essex","E10000012","All","ONS 5","All","All/Boys/Girls","74"
"East","Hertfordshire","E10000015","All","ONS 5","All","All/Boys/Girls","77"
"East","Luton","E06000032","All","ONS 5","All","All/Boys/Girls","69"
"East","Norfolk","E10000020","All","ONS 5","All","All/Boys/Girls","74"
"East","Peterborough","E06000031","All","ONS 5","All","All/Boys/Girls","69"
"East","Southend-on-Sea","E06000033","All","ONS 5","All","All/Boys/Girls","74"
"East","Suffolk","E10000029","All","ONS 5","All","All/Boys/Girls","71"
"East","Thurrock","E06000034","All","ONS 5","All","All/Boys/Girls","75"
"London","Camden","E09000007","All","ONS 5","All","All/Boys/Girls","74"
"London","City of London","E09000001","All","ONS 5","All","All/Boys/Girls","!"
"London","Hackney","E09000012","All","ONS 5","All","All/Boys/Girls","82"
"London","Hammersmith and Fulham","E09000013","All","ONS 5","All","All/Boys/Girls","77"
"London","Haringey","E09000014","All","ONS 5","All","All/Boys/Girls","78"
"London","Islington","E09000019","All","ONS 5","All","All/Boys/Girls","73"
"London","Kensington and Chelsea","E09000020","All","ONS 5","All","All/Boys/Girls","80"
"London","Lambeth","E09000022","All","ONS 5","All","All/Boys/Girls","76"
"London","Lewisham","E09000023","All","ONS 5","All","All/Boys/Girls","78"
"London","Newham","E09000025","All","ONS 5","All","All/Boys/Girls","79"
"London","Southwark","E09000028","All","ONS 5","All","All/Boys/Girls","76"
"London","Tower Hamlets","E09000030","All","ONS 5","All","All/Boys/Girls","75"
"London","Wandsworth","E09000032","All","ONS 5","All","All/Boys/Girls","80"
"London","Westminster","E09000033","All","ONS 5","All","All/Boys/Girls","77"
"London","Barking and Dagenham","E09000002","All","ONS 5","All","All/Boys/Girls","75"
"London","Barnet","E09000003","All","ONS 5","All","All/Boys/Girls","74"
"London","Bexley","E09000004","All","ONS 5","All","All/Boys/Girls","80"
"London","Brent","E09000005","All","ONS 5","All","All/Boys/Girls","74"
"London","Bromley","E09000006","All","ONS 5","All","All/Boys/Girls","79"
"London","Croydon","E09000008","All","ONS 5","All","All/Boys/Girls","74"
"London","Ealing","E09000009","All","ONS 5","All","All/Boys/Girls","72"
"London","Enfield","E09000010","All","ONS 5","All","All/Boys/Girls","72"
"London","Greenwich","E09000011","All","ONS 5","All","All/Boys/Girls","82"
"London","Harrow","E09000015","All","ONS 5","All","All/Boys/Girls","77"
"London","Havering","E09000016","All","ONS 5","All","All/Boys/Girls","77"
"London","Hillingdon","E09000017","All","ONS 5","All","All/Boys/Girls","75"
"London","Hounslow","E09000018","All","ONS 5","All","All/Boys/Girls","79"
"London","Kingston upon Thames","E09000021","All","ONS 5","All","All/Boys/Girls","75"
"London","Merton","E09000024","All","ONS 5","All","All/Boys/Girls","73"
"London","Redbridge","E09000026","All","ONS 5","All","All/Boys/Girls","76"
"London","Richmond upon Thames","E09000027","All","ONS 5","All","All/Boys/Girls","79"
"London","Sutton","E09000029","All","ONS 5","All","All/Boys/Girls","76"
"London","Waltham Forest","E09000031","All","ONS 5","All","All/Boys/Girls","80"
"South East","Bracknell Forest","E06000036","All","ONS 5","All","All/Boys/Girls","76"
"South East","Brighton and Hove","E06000043","All","ONS 5","All","All/Boys/Girls","74"
"South East","Buckinghamshire","E10000002","All","ONS 5","All","All/Boys/Girls","72"
"South East","East Sussex","E10000011","All","ONS 5","All","All/Boys/Girls","75"
"South East","Hampshire","E10000014","All","ONS 5","All","All/Boys/Girls","77"
"South East","Isle of Wight","E06000046","All","ONS 5","All","All/Boys/Girls","73"
"South East","Kent","E10000016","All","ONS 5","All","All/Boys/Girls","78"
"South East","Medway","E06000035","All","ONS 5","All","All/Boys/Girls","75"
"South East","Milton Keynes","E06000042","All","ONS 5","All","All/Boys/Girls","72"
"South East","Oxfordshire","E10000025","All","ONS 5","All","All/Boys/Girls","71"
"South East","Portsmouth","E06000044","All","ONS 5","All","All/Boys/Girls","71"
"South East","Reading","E06000038","All","ONS 5","All","All/Boys/Girls","74"
"South East","Slough","E06000039","All","ONS 5","All","All/Boys/Girls","76"
"South East","Southampton","E06000045","All","ONS 5","All","All/Boys/Girls","74"
"South East","Surrey","E10000030","All","ONS 5","All","All/Boys/Girls","76"
"South East","West Berkshire","E06000037","All","ONS 5","All","All/Boys/Girls","72"
"South East","West Sussex","E10000032","All","ONS 5","All","All/Boys/Girls","65"
"South East","Windsor and Maidenhead","E06000040","All","ONS 5","All","All/Boys/Girls","78"
"South East","Wokingham","E06000041","All","ONS 5","All","All/Boys/Girls","79"
"South West","Bath and North East Somerset","E06000022","All","ONS 5","All","All/Boys/Girls","73"
"South West","Bournemouth","E06000028","All","ONS 5","All","All/Boys/Girls","71"
"South West","Bristol, City of","E06000023","All","ONS 5","All","All/Boys/Girls","70"
"South West","Cornwall","E06000052","All","ONS 5","All","All/Boys/Girls","71"
"South West","Devon","E10000008","All","ONS 5","All","All/Boys/Girls","70"
"South West","Dorset","E10000009","All","ONS 5","All","All/Boys/Girls","68"
"South West","Gloucestershire","E10000013","All","ONS 5","All","All/Boys/Girls","69"
"South West","Isles of Scilly","E06000053","All","ONS 5","All","All/Boys/Girls","!"
"South West","North Somerset","E06000024","All","ONS 5","All","All/Boys/Girls","76"
"South West","Plymouth","E06000026","All","ONS 5","All","All/Boys/Girls","69"
"South West","Poole","E06000029","All","ONS 5","All","All/Boys/Girls","76"
"South West","Somerset","E10000027","All","ONS 5","All","All/Boys/Girls","73"
"South West","South Gloucestershire","E06000025","All","ONS 5","All","All/Boys/Girls","75"
"South West","Swindon","E06000030","All","ONS 5","All","All/Boys/Girls","70"
"South West","Torbay","E06000027","All","ONS 5","All","All/Boys/Girls","70"
"South West","Wiltshire","E06000054","All","ONS 5","All","All/Boys/Girls","71"
